"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Variant SKU","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Variant Inventory Tracker","Variant Inventory Policy","Variant Inventory Qty","Image Src","Image Position","Image Alt Text","SEO Title","SEO Description","product.metafields.color_flex.base_url","product.metafields.color_flex.collection","product.metafields.color_flex.pattern","product.metafields.color_flex.layer_count","product.metafields.color_flex.layer_labels","product.metafields.color_flex.pattern_size","product.metafields.color_flex.tiling_type","product.metafields.color_flex.designer_colors","product.metafields.color_flex.pattern_number","product.metafields.color_flex.collection_sequence","product.metafields.color_flex.pattern_sequence","product.metafields.color_flex.pattern_variant","product.metafields.color_flex.collection_description"
"abundance-birdcage-on-black","Birdcage On Black","<p>Birdcage On Black pattern from our Abundance collection. Pattern #01-01-101A. Classic design available in standard colorways. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Abundance","Home & Garden > Decor","Standard Pattern","abundance, pattern, wallpaper, fabric, standard","TRUE","Application","Wallpaper","01-01-101A-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/birdcage-on-black.jpg?v=1772126716","1","Birdcage On Black pattern thumbnail","Birdcage On Black - Abundance Collection | ColorFlex Wallpaper","Birdcage On Black pattern from our Abundance collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","abundance","birdcage-on-black","0","","24x36","half-drop","","01-01-101A","01","101","A",""
"cottage-sketch-book-ophelia","Ophelia","<p>Ophelia pattern from our Cottage Sketch Book collection. Pattern #01-11-111. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Cottage Sketch Book","Home & Garden > Decor","ColorFlex Pattern","cottage-sketch-book, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-11-111-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/ophelia.jpg?v=1774382204","","","Ophelia - Cottage Sketch Book Collection | ColorFlex Wallpaper","Ophelia pattern from our Cottage Sketch Book collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","cottage-sketch-book","ophelia","4","Flower Back,Leaf Back,Flower Outline,Leaf Outline","24x24","straight","SC0001 COTTAGE LINEN,SW0080 PINK FLAMINGO,SW6425 RELENTLESS OLIVE,SW7588 SHOW STOPPER,SW6076 TURKISH COFFEE","01-11-111","11","111","",""
"cottage-sketch-book-ophelia","Ophelia","<p>Ophelia pattern from our Cottage Sketch Book collection. Pattern #01-11-111. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Cottage Sketch Book","Home & Garden > Decor","ColorFlex Pattern","cottage-sketch-book, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-11-111-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/ophelia.jpg?v=1774382204","","","Ophelia - Cottage Sketch Book Collection | ColorFlex Wallpaper","Ophelia pattern from our Cottage Sketch Book collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","cottage-sketch-book","ophelia","4","Flower Back,Leaf Back,Flower Outline,Leaf Outline","24x24","straight","SC0001 COTTAGE LINEN,SW0080 PINK FLAMINGO,SW6425 RELENTLESS OLIVE,SW7588 SHOW STOPPER,SW6076 TURKISH COFFEE","01-11-111","11","111","",""
"cottage-sketch-book-marlowe","Marlowe","<p>Marlowe pattern from our Cottage Sketch Book collection. Pattern #01-11-112. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Cottage Sketch Book","Home & Garden > Decor","ColorFlex Pattern","cottage-sketch-book, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-11-112-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/marlowe.jpg?v=1774382205","1","Marlowe pattern thumbnail","Marlowe - Cottage Sketch Book Collection | ColorFlex Wallpaper","Marlowe pattern from our Cottage Sketch Book collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","cottage-sketch-book","marlowe","4","Flower Background,Leaves Background,Flower Outline,Leaves Outline","24x24","straight","SW6371 VANILLIN,SW6394 SEQUIN,SW6425 RELENTLESS OLIVE,SW6398 SCONCE GOLD,SW6076 TURKISH COFFEE","01-11-112","11","112","",""
"cottage-sketch-book-marlowe","Marlowe","<p>Marlowe pattern from our Cottage Sketch Book collection. Pattern #01-11-112. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Cottage Sketch Book","Home & Garden > Decor","ColorFlex Pattern","cottage-sketch-book, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-11-112-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/marlowe.jpg?v=1774382205","","","Marlowe - Cottage Sketch Book Collection | ColorFlex Wallpaper","Marlowe pattern from our Cottage Sketch Book collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","cottage-sketch-book","marlowe","4","Flower Background,Leaves Background,Flower Outline,Leaves Outline","24x24","straight","SW6371 VANILLIN,SW6394 SEQUIN,SW6425 RELENTLESS OLIVE,SW6398 SCONCE GOLD,SW6076 TURKISH COFFEE","01-11-112","11","112","",""
"cottage-sketch-book-marlowe","Marlowe","<p>Marlowe pattern from our Cottage Sketch Book collection. Pattern #01-11-112. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Cottage Sketch Book","Home & Garden > Decor","ColorFlex Pattern","cottage-sketch-book, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-11-112-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/marlowe.jpg?v=1774382205","","","Marlowe - Cottage Sketch Book Collection | ColorFlex Wallpaper","Marlowe pattern from our Cottage Sketch Book collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","cottage-sketch-book","marlowe","4","Flower Background,Leaves Background,Flower Outline,Leaves Outline","24x24","straight","SW6371 VANILLIN,SW6394 SEQUIN,SW6425 RELENTLESS OLIVE,SW6398 SCONCE GOLD,SW6076 TURKISH COFFEE","01-11-112","11","112","",""
"cottage-sketch-book-elodie","Elodie","<p>Elodie pattern from our Cottage Sketch Book collection. Pattern #01-11-113. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Cottage Sketch Book","Home & Garden > Decor","ColorFlex Pattern","cottage-sketch-book, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-11-113-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/elodie.jpg?v=1774382207","1","Elodie pattern thumbnail","Elodie - Cottage Sketch Book Collection | ColorFlex Wallpaper","Elodie pattern from our Cottage Sketch Book collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","cottage-sketch-book","elodie","3","Floral Background,Floral Outline,Sprig","24x24","straight","SW6204 SEA SALT,SC0001 COTTAGE LINEN,SW0043 PERISTYLE BRASS,SC0001 COTTAGE LINEN","01-11-113","11","113","",""
"cottage-sketch-book-elodie","Elodie","<p>Elodie pattern from our Cottage Sketch Book collection. Pattern #01-11-113. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Cottage Sketch Book","Home & Garden > Decor","ColorFlex Pattern","cottage-sketch-book, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-11-113-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/elodie.jpg?v=1774382207","","","Elodie - Cottage Sketch Book Collection | ColorFlex Wallpaper","Elodie pattern from our Cottage Sketch Book collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","cottage-sketch-book","elodie","3","Floral Background,Floral Outline,Sprig","24x24","straight","SW6204 SEA SALT,SC0001 COTTAGE LINEN,SW0043 PERISTYLE BRASS,SC0001 COTTAGE LINEN","01-11-113","11","113","",""
"cottage-sketch-book-elodie","Elodie","<p>Elodie pattern from our Cottage Sketch Book collection. Pattern #01-11-113. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Cottage Sketch Book","Home & Garden > Decor","ColorFlex Pattern","cottage-sketch-book, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-11-113-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/elodie.jpg?v=1774382207","","","Elodie - Cottage Sketch Book Collection | ColorFlex Wallpaper","Elodie pattern from our Cottage Sketch Book collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","cottage-sketch-book","elodie","3","Floral Background,Floral Outline,Sprig","24x24","straight","SW6204 SEA SALT,SC0001 COTTAGE LINEN,SW0043 PERISTYLE BRASS,SC0001 COTTAGE LINEN","01-11-113","11","113","",""
"cottage-sketch-book-cecily","Cecily","<p>Cecily pattern from our Cottage Sketch Book collection. Pattern #01-11-114. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Cottage Sketch Book","Home & Garden > Decor","ColorFlex Pattern","cottage-sketch-book, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-11-114-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/cecily.jpg?v=1774382208","1","Cecily pattern thumbnail","Cecily - Cottage Sketch Book Collection | ColorFlex Wallpaper","Cecily pattern from our Cottage Sketch Book collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","cottage-sketch-book","cecily","3","Flowers,Trellis,Fleurettes","24x24","straight","SC0001 COTTAGE LINEN,SW6810 LUPINE,SW6811 HONORABLE BLUE,SW6395 ALCHEMY","01-11-114","11","114","",""
"cottage-sketch-book-cecily","Cecily","<p>Cecily pattern from our Cottage Sketch Book collection. Pattern #01-11-114. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Cottage Sketch Book","Home & Garden > Decor","ColorFlex Pattern","cottage-sketch-book, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-11-114-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/cecily.jpg?v=1774382208","","","Cecily - Cottage Sketch Book Collection | ColorFlex Wallpaper","Cecily pattern from our Cottage Sketch Book collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","cottage-sketch-book","cecily","3","Flowers,Trellis,Fleurettes","24x24","straight","SC0001 COTTAGE LINEN,SW6810 LUPINE,SW6811 HONORABLE BLUE,SW6395 ALCHEMY","01-11-114","11","114","",""
"cottage-sketch-book-cecily","Cecily","<p>Cecily pattern from our Cottage Sketch Book collection. Pattern #01-11-114. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Cottage Sketch Book","Home & Garden > Decor","ColorFlex Pattern","cottage-sketch-book, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-11-114-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/cecily.jpg?v=1774382208","","","Cecily - Cottage Sketch Book Collection | ColorFlex Wallpaper","Cecily pattern from our Cottage Sketch Book collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","cottage-sketch-book","cecily","3","Flowers,Trellis,Fleurettes","24x24","straight","SC0001 COTTAGE LINEN,SW6810 LUPINE,SW6811 HONORABLE BLUE,SW6395 ALCHEMY","01-11-114","11","114","",""
"cottage-sketch-book-elowen","Elowen","<p>Elowen pattern from our Cottage Sketch Book collection. Pattern #01-11-115. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Cottage Sketch Book","Home & Garden > Decor","ColorFlex Pattern","cottage-sketch-book, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-11-115-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/elowen.jpg?v=1774382210","1","Elowen pattern thumbnail","Elowen - Cottage Sketch Book Collection | ColorFlex Wallpaper","Elowen pattern from our Cottage Sketch Book collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","cottage-sketch-book","elowen","7","Big Leaves,Stems,Medium Leaves,Sm Leaves,Flower Outline,Flower Inside,Border","24x24","straight","SW6371 VANILLIN,SW6424 TANSY GREEN,SW3174 LENNOX HILL TAN,SW6214 UNDERSEAS,SW6425 RELENTLESS OLIVE,SW6394 SEQUIN,SW6396 DIFFERENT GOLD,sw7069 IRON ORE","01-11-115","11","115","",""
"cottage-sketch-book-elowen","Elowen","<p>Elowen pattern from our Cottage Sketch Book collection. Pattern #01-11-115. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Cottage Sketch Book","Home & Garden > Decor","ColorFlex Pattern","cottage-sketch-book, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-11-115-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/elowen.jpg?v=1774382210","","","Elowen - Cottage Sketch Book Collection | ColorFlex Wallpaper","Elowen pattern from our Cottage Sketch Book collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","cottage-sketch-book","elowen","7","Big Leaves,Stems,Medium Leaves,Sm Leaves,Flower Outline,Flower Inside,Border","24x24","straight","SW6371 VANILLIN,SW6424 TANSY GREEN,SW3174 LENNOX HILL TAN,SW6214 UNDERSEAS,SW6425 RELENTLESS OLIVE,SW6394 SEQUIN,SW6396 DIFFERENT GOLD,sw7069 IRON ORE","01-11-115","11","115","",""
"cottage-sketch-book-elowen","Elowen","<p>Elowen pattern from our Cottage Sketch Book collection. Pattern #01-11-115. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Cottage Sketch Book","Home & Garden > Decor","ColorFlex Pattern","cottage-sketch-book, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-11-115-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/elowen.jpg?v=1774382210","","","Elowen - Cottage Sketch Book Collection | ColorFlex Wallpaper","Elowen pattern from our Cottage Sketch Book collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","cottage-sketch-book","elowen","7","Big Leaves,Stems,Medium Leaves,Sm Leaves,Flower Outline,Flower Inside,Border","24x24","straight","SW6371 VANILLIN,SW6424 TANSY GREEN,SW3174 LENNOX HILL TAN,SW6214 UNDERSEAS,SW6425 RELENTLESS OLIVE,SW6394 SEQUIN,SW6396 DIFFERENT GOLD,sw7069 IRON ORE","01-11-115","11","115","",""
